judul,teks,link-href,label
 Hanya di Indonesia Narapidana Dibebaskan di Tengah Wabah COVID-19,"Hasil Periksa Fakta Riski Maulana (Anggota Komisariat MAFINDO BSI) Tidak hanya di Indonesia, kebijakan pembebasan narapidana demi mencegah penyebaran virus Corona diberlakukan di beberapa negara ",https://turnback.id/2020/04/26/salah-hanya-di-indonesia-narapidana-dibebaskan-di-tengah-wabah-covid-19/,0
 Jokowi Korupsi 59 Triliun di Tengah Wabah Corona,Hasil Periksa Fakta Riski Maulana (Anggota Komisariat MAFINDO BSI) Tidak ditemukan dalam artikel milik liputan6 bahwa Jokowi melakukan korupsi 59 Triliun. Pada artikel tersebut Menteri ,https://turnback.id/2020/04/04/salah-jokowi-korupsi-59-triliun-di-tengah-wabah-corona/,0
 Video Jokowi Mulai Pucat SBY Ungkap Pelaku Korupsi,"Dalam video yang terunggah di Youtube tersebut tidak menyebutkan pernyataan Presiden RI Keenam, Susilo Bambang Yudhoyono (SBY). Adapun, narasi yang dibacakan dalam video itu mengambil ",https://turnback.id/2019/12/30/salah-video-jokowi-mulai-pucat-sby-ungkap-pelaku-korupsi/,0
 Titiek Soeharto mewakili delegasi Indonesia di Sidang Umum PBB 2019 bersama H. Kalla,"Bukan sebagai delegasi dalam Sidang Umum PBB 2019. Foto itu adalah foto lama saat Titiek Soeharto hadir dalam Sidang Parlemen Sedunia ke-135 di Jenewa, Swiss, ",https://turnback.id/2019/10/01/salah-titiek-soeharto-mewakili-delegasi-indonesia-di-sidang-umum-pbb-2019-bersama-h-kalla/,0
 “Prabowo mengeluarkan kalimat yang merendahkan kaum miskin di Indonesia”,"Video yang diedarkan disunting menjadi lebih pendek sehingga tidak menyampaikan konteks yang utuh. Yang sedang dibicarakan Prabowo adalah tentang ulah kalangan elit, selengkapnya di bagian ",https://turnback.id/2019/03/26/salah-prabowo-mengeluarkan-kalimat-yang-merendahkan-kaum-miskin-di-indonesia/,0
 Video “MENGEJUTKAN! PRABOWO MUNDUR DARI JABATANNYA!!TAK INGIN TERJERUMUS KEJALAN BUSUK JOKOWI”,"BUKAN Prabowo Subianto. Video tersebut disunting dari video asli yang berisi pernyataan Sekjen Partai Gerindra, Ahmad Muzani yang mengatakan, partainya telah menerima surat pengunduran diri ",https://turnback.id/2022/10/16/salah-video-mengejutkan-prabowo-mundur-dari-jabatannyatak-ingin-terjerumus-kejalan-busuk-jokowi/,0
 Amarah Mega Memuncak Ganjar Sudah Resmi Keluar Dari PDIP,Informasi menyesatkan. Hingga saat ini tidak ditemukan informasi resmi terkait klaim pemecatan Ganjar Pranowo dari kader PDIP oleh Megawati. ====== [KATEGORI]: KONTEN YANG MENYSATKAN ====== ,https://turnback.id/2022/10/14/salah-amarah-mega-memuncak-ganjar-sudah-resmi-keluar-dari-pdip/,0
 Video “RESMI JADI TERSANGKA KPK TITO KARNAVIAN TAK BISA MENGELAK PENYIDIK TEMUKAN INI”,"BUKAN tentang Tito Karnavian yang menjadi tersangka, FAKTA: video berisi pembacaan artikel dan menggunakan video hasil SUNTINGAN dari kasus Lukas Enembe. Selengkapnya di bagian PENJELASAN ",https://turnback.id/2022/10/10/salah-video-resmi-jadi-tersangka-kpk-tito-karnavian-tak-bisa-mengelak-penyidik-temukan-ini/,0
 Jam Kerja Di Denmark 33 Jam Per Minggu,"Hasil periksa fakta Ari Dwi Prasetyo. Faktanya jam kerja standar di mayoritas wilayah di Denmark adalah 37 jam per minggu, hal ini tidak jauh berbeda ",https://turnback.id/2022/08/30/salah-jam-kerja-di-denmark-33-jam-per-minggu/,0
 “ANIES BASWEDAN KRITIS!! KUTUKAN AHOK BENAR BENAR JADI KENYATAAN”,"Hasil Periksa Fakta Ani Nur MR Judul tidak sesuai dengan isi video. Dalam video berdurasi 10 menit 18 detik tersebut, berisikan kritik kinerja kepada Anies ",https://turnback.id/2022/05/26/salah-anies-baswedan-kritis-kutukan-ahok-benar-benar-jadi-kenyataan/,0
 KPK GELEDAH ANIES KARENA GELAPKAN UANG FORMULA E,Hasil Periksa Fakta Gabriela Nauli Sinaga (Universitas Sumatera Utara) Informasi yang salah. Sampai saat ini KPK belum melakukan tindakan penggeledahan kepada siapapun terkait dugaan penggelapan ,https://turnback.id/2022/05/10/salah-kpk-geledah-anies-karena-gelapkan-uang-formula-e/,0
 GUS NUR DIJEMPUT AJAL,Hasil Periksa Fakta Ani Nur MR Judul tidak sesuai dengan isi video. Dalam video yang berdurasi 8 menit 1 detik tersebut berisi pembahasan mengenai kontroversi ,https://turnback.id/2022/03/29/salah-gus-nur-dijemput-ajal/,0
 Surat Pemberitahuan KPK tentang Pemblokiran Rekening,Hasil Periksa Fakta Khairunnisa Andini. Bukan surat pemberitahuan resmi dari KPK. Pihak KPK telah menegaskan bahwa pihaknya selalu melakukan pemblokiran rekening sesuai dengan ketentuan yang ,https://turnback.id/2022/03/05/salah-surat-pemberitahuan-kpk-tentang-pemblokiran-rekening/,0
 Video “BERITA TERKINI ~ MPUS!! SRIMUL M4L4H BERKHI4N4T ~ NEWS VIRAL KPK JOKOWI”,"Isi video tidak sesuai dengan klaim pada judul dan narasi thumbnails. Adapun, isi video berupa suntingan sejumlah video dan pembacaan dua artikel dari kumparan.com, yakni ",https://turnback.id/2021/12/13/salah-video-berita-terkini-mpus-srimul-m4l4h-berkhi4n4t-news-viral-kpk-jokowi/,0
 PPKM Level 4 Pada 24 Desember 2021 Karena Ada Varian Covid-19 Baru,"PPKM yang diberlakukan pada 24 Desember 2021 ialah PPKM level 3. Kebijakan itu diberlakukan bukan karena ada varian Covid-19 yang baru, melainkan mengantisipasi libur natal ",https://turnback.id/2021/11/29/salah-ppkm-level-4-pada-24-desember-2021-karena-ada-varian-covid-19-baru/,0
" Sampul Majalah Tempo Berjudul “SANG DALANG PERUSAK BHINEKA”, edisi 7-13 Desember 2020","Hasil Periksa Fakta Ani R Hoaks lama beredar kembali. Diklarifikasi langsung melalui situs resmi cekfakta.tempo.co, bahwa pihak Tempo tidak pernah menerbitkan majalah edisi 7-13 Desember ",https://turnback.id/2021/11/17/salah-sampul-majalah-tempo-berjudul-sang-dalang-perusak-bhineka-edisi-7-13-desember-2020/,0
 Foto Penggundulan Hutan di Kalimantan Barat,Hasil Periksa Fakta Ani Nur MR (Universitas Airlangga). Bukan di Kalimantan Barat. Keempat gambar pada postingan tersebut adalah potret deforestasi terencana hutan kelapa sawit di ,https://turnback.id/2021/08/26/salah-foto-penggundulan-hutan-di-kalimantan-barat/,0
 Foto Pesawat Kepresidenan Melintas di Proyek Hambalang,hasil periksa fakta Rahmah an nisaa (Uin Sunan Ampel Surabaya). Faktanya merupakan hasil suntingan dari 2 foto yang digabungkan yaitu pesawat kepresidenan dan proyek hambalang. ,https://turnback.id/2021/08/12/salah-foto-pesawat-kepresidenan-melintas-di-proyek-hambalang/,0
 Video “Hukuman mati bagi koruptor uang negara di Korea Utara. di bawah ada kandang buaya”,Video EDITAN. Video yang dibagikan adalah hasil editan dari video acara pertemuan Kim Jong-un dengan Presiden Korea Selatan Moon Jae In di zona DMZ perbatasan ,https://turnback.id/2021/07/11/salah-video-hukuman-mati-bagi-koruptor-uang-negara-di-korea-utara-di-bawah-ada-kandang-buaya/,0
 UAS Jadi Tersangka!! Polri Amankan Uang Sumbangan Umat,Hasil Periksa Fakta Fathia Islamiyatul Syahida (Universitas Pendidikan Indonesia) Informasi tersebut salah. Tidak ditemukan pemberitaan yang valid dan kredibel terkait penangkapan UAS sebagai tersangka kasus ,https://turnback.id/2021/05/27/salah-uas-jadi-tersangka-polri-amankan-uang-sumbangan-umat/,0
 KPK Meminta Sumbangan Wakaf Lailatul Qadar,"Hasil Periksa Fakta Fathia Islamiyatul Syahida (Universitas Pendidikan Indonesia) Bukan milik KPK. Poster asli sumbangan Wakaf Lailatul Qadar tersebut adalah milik Laziswaf Al Hilal, organisasi ",https://turnback.id/2021/05/12/salah-kpk-meminta-sumbangan-wakaf-lailatul-qadar/,0
 “Ruang Kerja Anies Baswedan di Geledah KPK”,Gambar editan yang menggabungkan dua foto yang tidak terkait sama sekali. Foto penyidik KPK yang membawa beberapa koper itu merupakan kejadian seusai penyidik KPK menggeledah ,https://turnback.id/2021/03/14/salah-ruang-kerja-anies-baswedan-di-geledah-kpk/,0
 Demonstrasi Memprotes Kebijakan Covid-19 di Romania,"Hasil Periksa Fakta Khairunnisa Andini (Universitas Diponegoro). Foto tersebut bukan merupakan foto demonstrasi yang dilaksanakan guna memprotes kebijakan Covid-19 yang diterapkan oleh pemerintah Romania, melainkan ",https://turnback.id/2021/02/26/salah-demonstrasi-memprotes-kebijakan-covid-19-di-romania/,0
" Judul Artikel “Jokowi Kembali Maju di Pilpres 2024, Rakyat akan Sangat Bahagia Sebab Rakyat Amat RI Amat Menyayanginya”","Judul editan / suntingan. Judul asli artikel tersebut adalah “Jokowi Kembali Maju di Pilpres 2024?, Rakyat akan Sangat Marah!” yang dimuat di situs fin.co.id pada ",https://turnback.id/2021/02/23/salah-judul-artikel-jokowi-kembali-maju-di-pilpres-2024-rakyat-akan-sangat-bahagia-sebab-rakyat-amat-ri-amat-menyayanginya/,0
" “Ancaman Krisis Ekonomi, SBY: Saya Ingin Membantu, Tapi Partai Saya Tidak Ada di Dalam Pemerintahan”","Hasil Periksa Fakta Ani Nur MR (Universitas Airlangga). JUDUL EDITAN. Judul aslinya yakni “Ancaman Krisis Ekonomi, SBY: Jangan Salahkan Presiden Jokowi”. Isi artikel bahkan tidak ",https://turnback.id/2021/02/16/salah-ancaman-krisis-ekonomi-sby-saya-ingin-membantu-tapi-partai-saya-tidak-ada-di-dalam-pemerintahan/,0
 Jokowi Minta Risma Gantikan Anies,"Hasil Periksa Fakta Gabriela Nauli Sinaga (Universitas Pendidikan Indonesia) Faktanya, di dalam video tersebut, tidak ditemukan pernyataan Presiden Jokowi terkait penunjukkan Risma sebagai pengganti gubernur ",https://turnback.id/2021/02/04/salah-jokowi-minta-risma-gantikan-anies/,0
 Pesan Berantai “Paradox vaksin”,"Fungsi vaksin adalah untuk melatih sistem kekebalan tubuh, BUKAN untuk obat. Antigen (molekul tertentu dari patogen) dimasukkan ke dalam tubuh untuk memicu respons imun, agar ",https://turnback.id/2021/02/02/salah-pesan-berantai-paradox-vaksin/,0
 Obat COVID-19 Dexamethasone Lebih Murah dari Harga Vaksin COVID-19,"Hasil Periksa Fakta Renanda Dwina Putri (Anggota Komisariat MAFINDO Universitas Pendidikan Indonesia) Tidak ada kaitannya antara vaksin COVID-19 dengan dexamethasone yang dijelaskan pada video, karena ",https://turnback.id/2021/01/21/salah-obat-covid-19-dexamethasone-lebih-murah-dari-harga-vaksin-covid-19/,0
" “pdip menolak dng tegas hukuman mati bagi koruptor, dengan alasan semua koruptor adalah teman sehidup semati mereka…”",Hasil Periksa Fakta Konaah (Anggota Komisariat MAFINDO Universitas 17 Agustus 1945 Jakarta). Klaim yang salah. PDIP tidak setuju dengan wacana hukuman mati karena tidak sejalan ,https://turnback.id/2021/01/11/salah-pdip-menolak-dng-tegas-hukuman-mati-bagi-koruptor-dengan-alasan-semua-koruptor-adalah-teman-sehidup-semati-mereka/,0
 “Mantan PM Jepang Minta Maaf Karena Pakai Uang Jokowi untuk Pesta Makan Malam”,Judul artikel diedit / disunting dengan mengganti kata “Rakyat” dengan “Jokowi”. Judul asli artikel tersebut adalah “Mantan PM Jepang Minta Maaf Karena Pakai Uang Rakyat ,https://turnback.id/2020/12/27/salah-mantan-pm-jepang-minta-maaf-karena-pakai-uang-jokowi-untuk-pesta-makan-malam/,0
 Pemimpin KPK Baru Diminta Memulai Penyidikan Kasus Anies Baswedan,"Hasil Periksa Fakta Renanda Dwina Putri (Anggota Komisariat MAFINDO Universitas Pendidikan Indonesia) Narasi yang salah. Faktanya, foto surat pada unggahan tersebut adalah surat yang dilayangkan ",https://turnback.id/2020/12/20/salah-pemimpin-kpk-baru-diminta-memulai-penyidikan-kasus-anies-baswedan/,0
" “Rombongan Koruptor, Tak Satupun Yang Diborgol!?”",Hasil periksa fakta Rizqi Abdul Azis (Anggota Komisariat MAFINDO Universitas Pendidikan Indonesia). Foto lama yang diambil pada tahun 2018. Pada saat itu belum ada aturan ,https://turnback.id/2020/12/18/salah-rombongan-koruptor-tak-satupun-yang-diborgol/,0
 Prabowo Mengundurkan Diri dari Jabatannya,"Hasil periksa fakta Gabriela Nauli Sinaga (Universitas Sumatera Utara) Faktanya, Prabowo yang dimaksud di dalam video bukanlah Menteri Pertahanan Prabowo Subianto, melainkan Menteri Kelautan, Edhy ",https://turnback.id/2020/12/13/salah-prabowo-mengundurkan-diri-dari-jabatannya/,0
 Video Mensos Juliari Bantu Kampanye Paslon Pilkada Surabaya,"Hasil Periksa Fakta Rizky Maulana (Universitas Bina Sarana Informatika) Faktanya, video tersebut merupakan kegiatan komunitas Cangkrukan 83 Family yang merupakan salah satu relawan paslon no ",https://turnback.id/2020/12/11/salah-video-mensos-juliari-bantu-kampanye-paslon-pilkada-surabaya/,0
 Surat Perintah Penyidikan KPK Terhadap Menteri BUMN,"Hasil Periksa Fakta Renanda Dwina Putri (Anggota Komisariat MAFINDO Universitas Pendidikan Indonesia) Surat palsu. Faktanya, Ketua KPK Firli Bahuri menyatakan, surat perintah penyidikan (sprindik) tersebut ",https://turnback.id/2020/12/11/salah-surat-perintah-penyidikan-kpk-terhadap-menteri-bumn/,0
 Tidak Ada Media yang Menayangkan Anies Baswedan Raih Tiga Penghargaan,"Klaim tidak sesuai fakta. Pemberitaan terkait Pemprov DKI meraih tiga penghargaan dari KPK marak diberitakan oleh media, yang salah satunya adalah kompas.com pada pemberitaan berjudul ",https://turnback.id/2020/09/30/salah-tidak-ada-media-yang-menayangkan-anies-baswedan-raih-tiga-penghargaan/,0
 Foto “Telah ditemukan situs peninggalan PRASEJARAH dimasa Raja Firaun”,"Hasil Periksa Fakta Natalia Kristian (Anggota Komisariat MAFINDO Universitas Indonesia). Bukan situs peninggalan prasejarah yang sebenarnya, foto tersebut adalah “kuburan” bus TransJakarta pada tahun 2019 ",https://turnback.id/2020/09/12/salah-foto-telah-ditemukan-situs-peninggalan-prasejarah-dimasa-raja-firaun/,0
 Gedung KPK Terbakar,"Hasil Periksa Fakta Aisyah Adilah (Anggota Komisariat MAFINDO IISIP Jakarta). Berbeda dengan narasi yang disampaikan akun Iin Lebay, perekam video mengatakan bahwa kebakaran terjadi di ",https://turnback.id/2020/08/25/salah-gedung-kpk-terbakar/,0
 “Duo Sipit… Yg Satu sudah menjadi Dewan Penasehat DenSus….yg Satunya Hendak mau Jadi Dewan Penasehat Mabes Polri”,"Dato Sri Tahir bukan penasihat Densus 88, melainkan warga kehormatan Brimob. Lalu, Djoko Tjandra tidak diajukan sebagai Dewan Penasehat Mabes Polri. Tidak ada jabatan Dewan ",https://turnback.id/2020/07/24/salah-duo-sipit-yg-satu-sudah-menjadi-dewan-penasehat-densus-yg-satunya-hendak-mau-jadi-dewan-penasehat-mabes-polri/,0
 Xi Jinping Berterimakasih Karena Terpilihnya Jokowi Menjadi Presiden Kurangi Pengangguran di China,Narasi foto suntingan atau editan. Foto asli diambil dari artikel theguardian.com yang berjudul “Xi Jinping vows to fight ‘tigers’ and ‘flies’ in anti-corruption drive”. Sedangkan ,https://turnback.id/2020/07/10/salah-xi-jinping-berterimakasih-karena-terpilihnya-jokowi-menjadi-presiden-kurangi-pengangguran-di-china/,0
 “Jokowi: Hukuman Seumur Hidup Bagi Kepala Daerah Mainkan Bantuan Covid-19”,Hasil Periksa Fakta Auliyaa Muhammad Hesa (Anggota Komisariat MAFINDO UI & FC UI) Informasi mengenai Presiden Jokowi menyatakan bahwa kepala daerah yang memainkan bantuan Covid-19 ,https://turnback.id/2020/05/06/salah-jokowi-hukuman-seumur-hidup-bagi-kepala-daerah-mainkan-bantuan-covid-19/,0
" SBY Siap Kembalikan Dana Bank Century Rp6,7 Triliun untuk Bantu Covid-19",Foto SBY yang diunggah akun Facebook @stefanus.sih sudah muncul jauh sebelum wabah Covid-19. Selain itu tidak ditemukan berita dari media daring yang isinya seperti diklaim ,https://turnback.id/2020/04/29/salah-sby-siap-kembalikan-dana-bank-century-rp67-triliun-untuk-bantu-covid-19/,0
" “Corona Merebak, Gibran Salahkan Rakyat Tak Patuhi Aturan Pemerintah”","Hasil Periksa Fakta Auliyaa Muhammad Hesa (Anggota Komisariat MAFINDO UI & FC UI) Pada artikel sumber tidak ditemukan Gibran menyalahkan rakyat. Diketahui, artikel sebenarnya berasal ",https://turnback.id/2020/04/28/salah-corona-merebak-gibran-salahkan-rakyat-tak-patuhi-aturan-pemerintah/,0
" Karena Pandemi COVID-19, yang Seharusnya Dibebaskan Narapidana Pencuri Ayam, Bukan malah Terpidana Koruptor","Hasil Periksa Fakta Dimas Aryalasa Nugroho (Anggota Komisariat MAFINDO Universitas Pancasila) Faktanya klaim pada unggahan tersebut salah,  sebab hanya Narapidana Umum yang dibebaskan dan tidak ",https://turnback.id/2020/04/27/salah-karena-pandemi-covid-19-yang-seharusnya-dibebaskan-narapidana-pencuri-ayam-bukan-malah-terpidana-koruptor/,0
 Pelintiran Konteks Foto Najwa & Tommy Soeharto,"Foto tahun 2017. Berkaitan dengan wawancara Tommy Soeharto sebagai pendiri Partai Berkarya, BUKAN tentang hal lainnya. Selengkapnya di bagian PENJELASAN dan REFERENSI. ====== KATEGORI Konten ",https://turnback.id/2020/04/25/salah-pelintiran-konteks-foto-najwa-tommy-soeharto/,0
" “di DKI setiap keluarga sudah diberi paket bantuan sebesar Rp1,2 juta. Hanya penyaluran bantuan bertahap.”","Bukan sebesar Rp1.2 juta. Menurut anggota TGUPP Anies Baswedan, bansos yang diberikan Pemprov DKI Jakarta selama masa PSBB adalah sebesar Rp600 ribu per kepala keluarga. ",https://turnback.id/2020/04/20/salah-di-dki-setiap-keluarga-sudah-diberi-paket-bantuan-sebesar-rp12-juta-hanya-penyaluran-bantuan-bertahap/,0
 “Ex Napi Tahun 2005 Jadi Wagub”,"Wakil Gubernur (Wagub) DKI Jakarta terpilih, Riza Patria, baru berstatus terdakwa, belum divonis bersalah pada kasus 2005. Pada pengadilan kasus tersebut di tahun 2006, Riza ",https://turnback.id/2020/04/09/salah-ex-napi-tahun-2005-jadi-wagub/,0
 Video “Ini lockdown di Spanyol”,"BUKAN di Spanyol. Lokasi yang benar adalah Baku (Azerbaijan), protes dengan beberapa tujuan yang TIDAK terkait COVID-19. Selengkapnya di bagian PENJELASAN dan REFERENSI. (Versi Bahasa ",https://turnback.id/2020/04/03/salah-video-ini-lockdown-di-spanyol/,0
 “Ribuan Burung Gagak Muncul di Wuhan Menandakan Banyak Bau Mayat”,"Berkaitan dengan efek pulau panas (heat island), BUKAN dengan mayat. Bagian dari migrasi parsial untuk beradaptasi dengan perubahan kondisi lingkungan. Selengkapnya di bagian PENJELASAN dan ",https://turnback.id/2020/02/13/salah-ribuan-burung-gagak-muncul-di-wuhan-menandakan-banyak-bau-mayat/,0
Kompilasi Post Periksa Fakta MAFINDO Berkaitan Dengan Virus Corona,"(Foto: alinea.id: “Menangkal masifnya hoaks coronavirus” http://bit.ly/38BSzHf) Periksa fakta ter-update di http://bit.ly/Covid19, berkaitan dengan vaksin di http://bit.ly/Vaksin – (684) Video Apel Persiapan Lockdown DKI Faktanya, ",https://turnback.id/2020/02/06/kompilasi-post-periksa-fakta-mafindo-berkaitan-dengan-virus-corona/,0
 “proses beras plastik”,"Pelintiran daur ulang. Proses pengolahan limbah plastik menjadi biji plastik, BUKAN membuat beras plastik. Biji plastik adalah bahan untuk diproses menjadi produk akhir dari barang-barang ",https://turnback.id/2020/01/15/salah-proses-beras-plastik/,0
" Judul artikel “Nama Muhammad dan Ali Dilarang Terbang, Kebijakan Imigrasi Bukti Diskriminasi Umat Islam”",Berita tahun 2015 dan sudah diklarifikasi oleh Dirjen Imigrasi Kemenkumham pada saat itu yang membantah mempersulit warga yang memiliki nama Ali dan Muhammad saat daftar ,https://turnback.id/2019/12/31/salah-judul-artikel-nama-muhammad-dan-ali-dilarang-terbang-kebijakan-imigrasi-bukti-diskriminasi-umat-islam/,0
 “Erick Thohir nyamar jadi tukang bakso waktu bongkar skandal Ari Garuda”,Foto Erick Thohir berpakaian seperti pedagang bakso itu bukan menyamar sebagai intel. Dia bermain peran dalam drama Hari Antikorupsi Sedunia di SMKN 57 Jakarta Selatan ,https://turnback.id/2019/12/14/salah-erick-thohir-nyamar-jadi-tukang-bakso-waktu-bongkar-skandal-ari-garuda/,0
" Diminta Mundur Dari Jabatan Menko Polhukam, PAK MFLUD NANGIS","Gambar suntingan. Judul berita asli dari situ harianpijar adalah “Diminta Mundur dari Jabatan Menko Polhukam, Mahfud MD: Memang ICW Itu Siapa” yang berisi permintaan Indonesia ",https://turnback.id/2019/11/06/salah-diminta-mundur-dari-jabatan-menko-polhukam-pak-mflud-nangis/,0
" Akhirnya Tabir Kebenaran Terbuka, Pengakuan Seorang JK",Tulisan yang mengatasnamakan Jusuf Kalla (JK) merupakan Hoaks Lama Bersemi Kembali (HLBK). Sudah berulang kali muncul sejak tahun 2017. Tulisan itu bukan pengakuan JK. Tulisan ,https://turnback.id/2019/10/24/salah-akhirnya-tabir-kebenaran-terbuka-pengakuan-seorang-jk/,0
 Penjelasan terkait Isu Ahok dan Antasari Azhar Menjadi Dewan Pengawas KPK,"Peneliti ICW, Kurnia Ramadhana mengatakan meme yang menyebut bahwa Ahok dan Antasari Azhar telah ditunjuk menjadi Dewan Pengawas KPK adalah tidak benar atau hoaks . ",https://turnback.id/2019/10/07/klarifikasi-penjelasan-terkait-isu-ahok-dan-antasari-azhar-menjadi-dewan-pengawas-kpk/,0
" Rangkap Jabatan Menteri Dan Anggota DPR, Puan: Khan Gajinya Dobel","Artikel berjudul “Rangkap Jabatan Menteri dan Anggota DPR, Puan: Khan Gajinya Dobel” di petroksi[dot]blogspot[dot]com merupakan informasi yang salah. Konten isi artikel itu mengambil dari tulisan ",https://turnback.id/2019/10/05/salah-rangkap-jabatan-menteri-dan-anggota-dpr-puan-khan-gajinya-dobel/,0
 Najwa Shihab: “KLARIFIKASI ATAS DISINFORMASI FOTO PERTEMUAN NAJWA DAN TOMMY SOEHARTO”,“Disinformasi yang disebarkan adalah serangan personal yang jahat. Tuduhan “antek Orde Baru” sama sekali tidak berdasar karena sikap saya jelas dalam menyangkut warisan-warisan Orde Baru. ,https://turnback.id/2019/09/29/klarifikasi-najwa-shihab-klarifikasi-atas-disinformasi-foto-pertemuan-najwa-dan-tommy-soeharto/,0
 Demonstrasi Mahasiswa Tidak Diliput Televisi Karena Sudah Dikuasai PKI,"Klaim postingan tersebut tidak benar. Sejumlah media televisi sudah meliput demonstrasi mahasiswa terkait Revisi UU KPK dan RKUHP, seperti Kompas TV, CNN Indonesia, TV One, ",https://turnback.id/2019/09/24/salah-demonstrasi-mahasiswa-tidak-diliput-televisi-karena-sudah-dikuasai-pki/,0
 Tiongkok Minta Dua Pulau untuk Bayar Utang RI,Hoaks lama yang kembali beredar. Narasi pada gambar klaim adalah judul berita verifikasi atas kabar hoaks yang beredar sebelumnya. Sementara foto yang melengkapi unggahan itu ,https://turnback.id/2019/09/18/salah-tiongkok-minta-dua-pulau-untuk-bayar-utang-ri/,0
 MK sudah mulai insyaf dan mengakui kesalahannya. Insyaallah Prabowo-Sandi akan dilantik bulan Oktober 2019 nanti,"Video tersebut tidak terkait dengan Pilpres 2019, karena video tersebut sudah ada sejak tahun 2017. Dalam video itu, Ketua MK saat itu, Arief Hidayat, memang ",https://turnback.id/2019/09/05/salah-mk-sudah-mulai-insyaf-dan-mengakui-kesalahannya-insyaallah-prabowo-sandi-akan-dilantik-bulan-oktober-2019-nanti/,0
 Klarifikasi Milly Ratudian Purbasari terkait akun facebook Kinara Kania Putri yang memakai fotonya,"Melalui akun facebooknya, Milly Ratudian Purbasari menyatakan bahwa akun Kinara Kania Putri tersebut bukan akun miliknya dan segala postingan di dalamnya diluar tanggung jawab dirinya. ",https://turnback.id/2019/05/12/benar-klarifikasi-milly-ratudian-purbasari-terkait-akun-facebook-kinara-kania-putri-yang-memakai-fotonya/,0
 Pesan Dari Jusuf Kalla,"Tulisan yang mengatasnamakan Wakil Presiden, Jusuf Kalla, berjudul “Pesan Dari Jusuf Kalla” yang muncul pasca Pemilu 2019 merupakan hoaks lama yang muncul kembali dengan suntingan ",https://turnback.id/2019/04/22/salah-pesan-dari-jusuf-kalla/,0
 Penjelasan terkait Novel Baswedan yang Disebut jadi Partisipan Partai Gerindra dan Ketidaknetralan KPK di Pilpres 2019,Penyidik senior Komisi Pemberantasan Korupsi (KPK) Novel Baswedan menegaskan bahwa kabar tersebut tidak benar. ====== Kategori : KLARIFIKASI ====== Sumber : Media Sosial Facebook dan ,https://turnback.id/2019/04/02/21232/,0
" Penjelasan Lengkap terkait Unggahan yang Bergambar Ridwan Kamil, Yusuf Mansur, dan TGB soal Dugaan Kasus Hukum yang Menimpa Mereka di Media Daring",Dari ketiga pemberitaan di media daring yang menyebut ketiga nama tokoh masyarakat tersebut adalah benar adanya. ====== Kategori : KLARIFIKASI ====== Sumber : Media Sosial ,https://turnback.id/2019/03/05/benar-penjelasan-lengkap-terkait-unggahan-yang-bergambar-ridwan-kamil-yusuf-mansur-dan-tgb-soal-dugaan-kasus-hukum-yang-menimpa-mereka-di-media-daring/,0
 Screenshot Foto Tsamara Amany dengan Ajakan Akun Media Sosial Bernama Projo untuk Dukung Jokowi yang Dibantu Melalui Cara Ilegal,"Politisi PSI, Tsamara Amany menyatakan postingan akun Facebook Ely Arsad yang berisi screenshot foto dirinya dengan narasi akun media sosial Projo yang mengajak mendukung Jokowi ",https://turnback.id/2019/03/01/salah-screenshot-foto-tsamara-amany-dengan-ajakan-akun-media-sosial-bernama-projo-untuk-dukung-jokowi-yang-dibantu-melalui-cara-ilegal/,0
 PSI Buat dan Pasang Spanduk yang Bertuliskan ‘Hargai Hak – Hak LGBT’,"Sekjen PSI, Raja Juli menyatakan spanduk berlogo PSI dengan foto Ketua Umum Grace Natalie dan dirinya yang bertuliskan ‘Hargai Hak – Hak LGBT’ bukan dibuat ",https://turnback.id/2019/01/30/salah-psi-buat-dan-pasang-spanduk-yang-bertuliskan-hargai-hak-hak-lgbt/,0
" Artikel Sangat Berharga: Pengakuan Jujur Jusuf Kalla, Perjuangan Moral Jokowi",Artikel yang tersebar tersebut sudah pernah di-debunk pada tanggal 31 Desember 2017. Tulisan tersebut bukanlah tulisan atau pun pernyataan dari Jusuf Kalla. Artikel tersebut termasuk ,https://turnback.id/2019/01/23/salah-artikel-sangat-berharga-pengakuan-jujur-jusuf-kalla-perjuangan-moral-jokowi/,0
" Puan: Jika Negara Ingin Maju Dan Berkembang, Pendidikan Agama Islam Harus Di Hapus!!","Klaim postingan bahwa Puan Maharani, Menteri Koordinator Bidang Pembangunan Manusia dan Kebudayaan, akan menghapus pendidikan agama tidak benar. Rujukan postingan itu, yakni operaind.blogspot.com, merupakan laman ",https://turnback.id/2018/12/13/salah-puan-jika-negara-ingin-maju-dan-berkembang-pendidikan-agama-islam-harus-di-hapus/,0
 “Kak Seto: Pendidikan Karakter Masih Disepelekan”,"“Pernyataan Kak Seto tersebut dimuat di media dengan judul “Kak Seto: Pendidikan Karakter Masih Disepelekan”, selengkapnya di bagian REFERENSI.”   SUMBER (1) Pertanyaan dari salah ",https://turnback.id/2018/01/28/klarifikasi-kak-seto-pendidikan-karakter-masih-disepelekan/,0
